,game_id,league_id,team_id_home,team_abbreviation_home,team_city_home,pts_paint_home,pts_2nd_chance_home,pts_fb_home,largest_lead_home,lead_changes,times_tied,team_turnovers_home,total_turnovers_home,team_rebounds_home,pts_off_to_home,team_id_away,team_abbreviation_away,team_city_away,pts_paint_away,pts_2nd_chance_away,pts_fb_away,largest_lead_away,team_turnovers_away,total_turnovers_away,team_rebounds_away,pts_off_to_away
3850,20000121,0,1610612766,CHH,Charlotte,38,27,6,0,12,14,0.0,13.0,8.0,11.0,1610612745,HOU,Houston,46,8,4,9,2.0,11.0,5.0,10.0
3851,20000126,0,1610612738,BOS,Boston,32,27,15,16,1,5,0.0,12.0,9.0,13.0,1610612737,ATL,Atlanta,32,9,14,12,0.0,17.0,10.0,17.0
3852,20000128,0,1610612765,DET,Detroit,40,23,16,13,5,2,0.0,17.0,9.0,16.0,1610612766,CHH,Charlotte,40,10,15,0,1.0,15.0,13.0,15.0
3853,20000130,0,1610612739,CLE,Cleveland,38,14,20,3,10,13,0.0,21.0,4.0,16.0,1610612749,MIL,Milwaukee,28,12,17,15,1.0,11.0,9.0,15.0
3854,20000129,0,1610612744,GSW,Golden State,32,18,8,13,4,12,0.0,15.0,6.0,22.0,1610612754,IND,Indiana,38,22,19,6,3.0,13.0,8.0,15.0
3855,20000127,0,1610612748,MIA,Miami,26,10,9,8,7,5,1.0,14.0,4.0,12.0,1610612755,PHI,Philadelphia,48,10,16,21,2.0,17.0,13.0,11.0
3856,20000132,0,1610612752,NYK,New York,24,4,10,18,0,0,0.0,14.0,8.0,9.0,1610612756,PHX,Phoenix,34,13,9,0,1.0,29.0,13.0,35.0
3857,20000134,0,1610612751,NJN,New Jersey,38,12,14,16,4,6,0.0,12.0,6.0,13.0,1610612754,IND,Indiana,42,27,20,4,0.0,22.0,9.0,26.0
3858,20000140,0,1610612743,DEN,Denver,38,23,13,11,7,7,1.0,16.0,9.0,8.0,1610612747,LAL,Los Angeles,28,10,13,13,0.0,6.0,6.0,9.0
3859,20000139,0,1610612756,PHX,Phoenix,34,12,18,2,2,3,0.0,17.0,5.0,16.0,1610612745,HOU,Houston,38,18,6,14,1.0,20.0,8.0,16.0
3860,20000137,0,1610612750,MIN,Minnesota,12,4,6,12,9,6,0.0,17.0,7.0,22.0,1610612737,ATL,Atlanta,26,11,6,6,1.0,17.0,8.0,18.0
3861,20000138,0,1610612749,MIL,Milwaukee,44,12,15,16,4,5,0.0,11.0,9.0,14.0,1610612761,TOR,Toronto,40,5,18,10,1.0,10.0,12.0,13.0
3862,20000142,0,1610612760,SEA,Seattle,44,11,6,9,3,7,0.0,12.0,5.0,16.0,1610612746,LAC,Los Angeles,40,11,14,2,0.0,30.0,14.0,23.0
3863,20000143,0,1610612742,DAL,Dallas,32,10,12,5,10,12,0.0,16.0,8.0,17.0,1610612763,VAN,Vancouver,42,11,25,9,0.0,15.0,7.0,22.0
3864,20000135,0,1610612738,BOS,Boston,32,10,2,3,1,4,0.0,17.0,6.0,23.0,1610612764,WAS,Washington,44,15,27,30,2.0,15.0,9.0,19.0
3865,20000141,0,1610612762,UTA,Utah,54,16,11,48,1,5,0.0,19.0,11.0,13.0,1610612741,CHI,Chicago,22,13,4,2,0.0,10.0,7.0,8.0
3866,20000145,0,1610612757,POR,Portland,34,11,18,9,2,7,3.0,15.0,12.0,13.0,1610612753,ORL,Orlando,38,15,8,4,0.0,21.0,12.0,22.0
3867,20000147,0,1610612747,LAL,Los Angeles,44,17,8,14,0,3,0.0,12.0,13.0,11.0,1610612741,CHI,Chicago,52,17,8,0,3.0,13.0,6.0,18.0
3868,20000146,0,1610612765,DET,Detroit,28,20,19,4,1,4,1.0,22.0,10.0,30.0,1610612766,CHH,Charlotte,30,25,13,0,1.0,16.0,10.0,19.0
3869,20000144,0,1610612744,GSW,Golden State,22,10,2,2,1,3,2.0,12.0,17.0,13.0,1610612752,NYK,New York,24,8,7,20,3.0,12.0,7.0,10.0
3870,20000151,0,1610612746,LAC,Los Angeles,46,21,0,10,9,4,0.0,21.0,17.0,23.0,1610612751,NJN,New Jersey,32,14,7,10,0.0,11.0,11.0,9.0
3871,20000149,0,1610612761,TOR,Toronto,28,19,24,5,3,4,2.0,19.0,18.0,19.0,1610612766,CHH,Charlotte,42,12,26,0,1.0,15.0,9.0,14.0
3872,20000148,0,1610612755,PHI,Philadelphia,54,22,22,24,3,4,1.0,13.0,7.0,9.0,1610612738,BOS,Boston,36,24,5,2,0.0,25.0,10.0,35.0
3873,20000150,0,1610612742,DAL,Dallas,32,6,23,16,13,6,0.0,16.0,5.0,18.0,1610612762,UTA,Utah,46,26,13,3,0.0,11.0,11.0,9.0
3874,20000152,0,1610612763,VAN,Vancouver,38,17,9,8,5,4,0.0,16.0,10.0,20.0,1610612743,DEN,Denver,44,7,19,12,0.0,14.0,8.0,15.0
3875,20000153,0,1610612764,WAS,Washington,32,21,18,2,1,5,0.0,14.0,8.0,13.0,1610612757,POR,Portland,52,16,14,15,1.0,16.0,10.0,21.0
3876,20000158,0,1610612744,GSW,Golden State,40,12,10,13,1,0,0.0,15.0,11.0,12.0,1610612741,CHI,Chicago,40,10,6,14,0.0,16.0,5.0,20.0
3877,20000155,0,1610612739,CLE,Cleveland,44,15,10,26,22,10,1.0,19.0,6.0,21.0,1610612765,DET,Detroit,40,18,26,4,0.0,11.0,13.0,14.0
3878,20000156,0,1610612745,HOU,Houston,28,12,13,15,5,1,0.0,10.0,3.0,11.0,1610612754,IND,Indiana,38,10,12,11,1.0,14.0,6.0,13.0
3879,20000157,0,1610612742,DAL,Dallas,38,7,30,5,12,8,2.0,16.0,9.0,21.0,1610612760,SEA,Seattle,60,21,18,16,1.0,15.0,7.0,19.0
3880,20000163,0,1610612749,MIL,Milwaukee,36,11,10,0,0,0,0.0,13.0,9.0,10.0,1610612757,POR,Portland,26,11,12,15,0.0,17.0,6.0,19.0
3881,20000166,0,1610612743,DEN,Denver,22,6,8,1,2,2,0.0,15.0,8.0,23.0,1610612762,UTA,Utah,64,14,22,40,0.0,11.0,9.0,5.0
3882,20000169,0,1610612741,CHI,Chicago,40,8,11,3,2,1,2.0,22.0,7.0,25.0,1610612758,SAC,Sacramento,48,20,20,30,0.0,17.0,13.0,10.0
3883,20000159,0,1610612745,HOU,Houston,22,12,5,0,0,0,0.0,16.0,5.0,12.0,1610612738,BOS,Boston,44,11,24,24,0.0,18.0,8.0,19.0
3884,20000160,0,1610612739,CLE,Cleveland,32,17,11,23,1,3,0.0,17.0,9.0,13.0,1610612748,MIA,Miami,28,7,8,3,0.0,14.0,1.0,17.0
3885,20000168,0,1610612747,LAL,Los Angeles,52,11,19,33,0,1,0.0,24.0,8.0,24.0,1610612744,GSW,Golden State,40,21,20,0,2.0,21.0,8.0,30.0
3886,20000165,0,1610612760,SEA,Seattle,40,14,16,6,6,7,1.0,18.0,5.0,20.0,1610612759,SAS,San Antonio,34,16,20,35,0.0,9.0,9.0,6.0
3887,20000161,0,1610612755,PHI,Philadelphia,30,11,9,0,0,0,1.0,10.0,13.0,4.0,1610612766,CHH,Charlotte,34,16,9,0,1.0,20.0,6.0,21.0
3888,20000177,0,1610612743,DEN,Denver,28,11,22,19,5,6,0.0,13.0,5.0,11.0,1610612759,SAS,San Antonio,32,22,7,15,0.0,10.0,15.0,18.0
3889,20000179,0,1610612756,PHX,Phoenix,38,16,6,8,5,4,0.0,11.0,15.0,9.0,1610612744,GSW,Golden State,42,8,12,12,0.0,15.0,9.0,13.0
3890,20000173,0,1610612748,MIA,Miami,30,13,6,7,4,3,0.0,17.0,10.0,17.0,1610612739,CLE,Cleveland,36,19,11,8,0.0,17.0,5.0,24.0
3891,20000175,0,1610612754,IND,Indiana,46,4,26,20,8,6,1.0,19.0,15.0,21.0,1610612764,WAS,Washington,36,11,22,4,1.0,15.0,8.0,21.0
3892,20000174,0,1610612765,DET,Detroit,54,18,22,24,0,1,0.0,20.0,8.0,17.0,1610612763,VAN,Vancouver,32,13,15,0,0.0,20.0,16.0,26.0
3893,20000178,0,1610612751,NJN,New Jersey,36,8,7,0,0,2,0.0,19.0,8.0,17.0,1610612762,UTA,Utah,48,15,14,17,1.0,18.0,7.0,12.0
3894,20000181,0,1610612760,SEA,Seattle,52,6,27,19,2,8,0.0,9.0,6.0,9.0,1610612746,LAC,Los Angeles,42,23,8,5,0.0,17.0,13.0,27.0
3895,20000180,0,1610612750,MIN,Minnesota,34,21,16,7,12,11,0.0,14.0,6.0,21.0,1610612747,LAL,Los Angeles,50,14,16,18,0.0,19.0,10.0,25.0
3896,20000171,0,1610612753,ORL,Orlando,34,4,13,9,6,11,0.0,20.0,9.0,18.0,1610612738,BOS,Boston,30,15,4,9,2.0,15.0,13.0,19.0
3897,20000176,0,1610612749,MIL,Milwaukee,32,20,11,9,1,1,1.0,10.0,9.0,13.0,1610612766,CHH,Charlotte,26,18,5,0,3.0,19.0,7.0,19.0
3898,20000185,0,1610612745,HOU,Houston,30,9,2,21,0,0,3.0,15.0,2.0,19.0,1610612748,MIA,Miami,26,6,4,0,1.0,13.0,7.0,12.0
3899,20000191,0,1610612760,SEA,Seattle,46,9,12,0,0,0,0.0,19.0,9.0,20.0,1610612758,SAC,Sacramento,54,18,28,26,0.0,15.0,8.0,16.0
3900,20000190,0,1610612744,GSW,Golden State,50,16,28,31,2,0,1.0,13.0,13.0,16.0,1610612750,MIN,Minnesota,32,17,17,1,0.0,16.0,9.0,21.0
3901,20000189,0,1610612746,LAC,Los Angeles,46,14,6,5,1,6,1.0,29.0,11.0,27.0,1610612756,PHX,Phoenix,42,6,10,18,1.0,14.0,6.0,9.0
3902,20000187,0,1610612742,DAL,Dallas,30,11,33,28,3,0,1.0,8.0,5.0,13.0,1610612743,DEN,Denver,40,17,14,2,2.0,13.0,6.0,14.0
3903,20000183,0,1610612764,WAS,Washington,40,17,14,8,9,9,2.0,19.0,13.0,24.0,1610612749,MIL,Milwaukee,36,14,14,12,0.0,16.0,8.0,16.0
3904,20000186,0,1610612766,CHH,Charlotte,38,15,21,0,5,4,0.0,10.0,14.0,14.0,1610612739,CLE,Cleveland,44,13,9,6,0.0,13.0,9.0,18.0
3905,20000192,0,1610612757,POR,Portland,46,13,8,12,0,0,0.0,23.0,7.0,14.0,1610612751,NJN,New Jersey,42,18,6,0,0.0,21.0,5.0,24.0
3906,20000184,0,1610612753,ORL,Orlando,44,32,15,29,1,6,0.0,20.0,11.0,19.0,1610612737,ATL,Atlanta,32,20,10,2,0.0,20.0,9.0,24.0
3907,20000188,0,1610612755,PHI,Philadelphia,40,21,15,0,0,0,0.0,22.0,10.0,27.0,1610612759,SAS,San Antonio,34,8,15,30,1.0,11.0,10.0,10.0
3908,20000195,0,1610612762,UTA,Utah,38,10,9,15,12,16,1.0,16.0,12.0,13.0,1610612765,DET,Detroit,32,10,10,4,0.0,19.0,11.0,12.0
3909,20000194,0,1610612741,CHI,Chicago,48,19,35,2,1,6,0.0,13.0,7.0,19.0,1610612761,TOR,Toronto,20,20,21,13,1.0,11.0,13.0,12.0
3910,20000193,0,1610612763,VAN,Vancouver,38,11,31,15,5,3,0.0,22.0,3.0,22.0,1610612738,BOS,Boston,50,6,11,11,0.0,18.0,14.0,23.0
3911,20000197,0,1610612753,ORL,Orlando,26,15,19,5,4,9,0.0,17.0,12.0,15.0,1610612749,MIL,Milwaukee,30,12,18,20,0.0,17.0,12.0,20.0
3912,20000198,0,1610612746,LAC,Los Angeles,48,11,9,10,4,5,0.0,9.0,9.0,11.0,1610612747,LAL,Los Angeles,42,13,13,18,0.0,12.0,8.0,8.0
3913,20000196,0,1610612763,VAN,Vancouver,24,10,2,0,0,0,0.0,13.0,7.0,11.0,1610612752,NYK,New York,30,14,0,27,0.0,15.0,4.0,12.0
3914,20000204,0,1610612742,DAL,Dallas,46,15,9,14,3,2,0.0,5.0,5.0,0.0,1610612761,TOR,Toronto,38,20,8,8,0.0,16.0,6.0,13.0
3915,20000202,0,1610612738,BOS,Boston,28,14,19,23,4,6,0.0,14.0,5.0,14.0,1610612739,CLE,Cleveland,42,12,14,9,3.0,20.0,8.0,23.0
3916,20000203,0,1610612750,MIN,Minnesota,36,18,4,24,1,3,0.0,16.0,6.0,19.0,1610612741,CHI,Chicago,40,13,13,4,2.0,19.0,4.0,29.0
3917,20000199,0,1610612751,NJN,New Jersey,38,12,16,10,7,13,0.0,13.0,7.0,16.0,1610612762,UTA,Utah,54,9,12,10,0.0,18.0,7.0,21.0
3918,20000207,0,1610612760,SEA,Seattle,46,22,15,22,0,0,0.0,12.0,8.0,10.0,1610612757,POR,Portland,26,19,6,0,0.0,12.0,7.0,19.0
3919,20000206,0,1610612754,IND,Indiana,34,21,8,0,0,4,0.0,18.0,12.0,24.0,1610612747,LAL,Los Angeles,52,26,15,29,0.0,11.0,9.0,10.0
3920,20000205,0,1610612745,HOU,Houston,34,17,6,0,0,0,1.0,22.0,7.0,26.0,1610612758,SAC,Sacramento,34,8,16,21,0.0,14.0,5.0,12.0
3921,20000200,0,1610612737,ATL,Atlanta,44,18,14,29,2,6,1.0,21.0,16.0,14.0,1610612764,WAS,Washington,30,10,10,2,1.0,16.0,7.0,16.0
3922,20000208,0,1610612752,NYK,New York,28,15,7,6,5,4,0.0,7.0,10.0,8.0,1610612748,MIA,Miami,34,16,2,17,1.0,16.0,8.0,16.0
3923,20000215,0,1610612744,GSW,Golden State,34,18,2,0,0,0,0.0,15.0,15.0,23.0,1610612746,LAC,Los Angeles,44,9,6,25,0.0,12.0,9.0,7.0
3924,20000214,0,1610612759,SAS,San Antonio,28,7,15,13,13,8,0.0,15.0,16.0,10.0,1610612758,SAC,Sacramento,36,17,10,5,1.0,18.0,8.0,25.0
3925,20000212,0,1610612765,DET,Detroit,34,11,12,23,4,6,0.0,15.0,6.0,9.0,1610612751,NJN,New Jersey,20,11,6,1,1.0,18.0,7.0,12.0
3926,20000213,0,1610612743,DEN,Denver,32,7,12,12,8,7,0.0,13.0,10.0,13.0,1610612750,MIN,Minnesota,38,17,16,3,0.0,16.0,6.0,16.0
3927,20000211,0,1610612766,CHH,Charlotte,56,11,21,0,1,3,0.0,13.0,5.0,12.0,1610612761,TOR,Toronto,44,18,2,2,0.0,6.0,14.0,10.0
3928,20000210,0,1610612753,ORL,Orlando,34,7,8,11,12,9,0.0,21.0,11.0,21.0,1610612762,UTA,Utah,42,10,7,6,1.0,19.0,13.0,16.0
3929,20000220,0,1610612744,GSW,Golden State,42,8,19,18,8,7,0.0,16.0,5.0,13.0,1610612754,IND,Indiana,48,24,19,4,3.0,18.0,11.0,14.0
3930,20000222,0,1610612747,LAL,Los Angeles,54,20,8,0,0,1,0.0,21.0,7.0,24.0,1610612760,SEA,Seattle,64,8,23,35,2.0,14.0,7.0,12.0
3931,20000218,0,1610612749,MIL,Milwaukee,40,10,6,19,5,1,0.0,15.0,8.0,13.0,1610612738,BOS,Boston,34,8,13,3,0.0,16.0,9.0,11.0
3932,20000232,0,1610612763,VAN,Vancouver,24,13,6,0,0,1,0.0,14.0,6.0,13.0,1610612754,IND,Indiana,26,16,13,15,2.0,18.0,3.0,12.0
3933,20000230,0,1610612747,LAL,Los Angeles,58,21,14,20,3,2,0.0,14.0,11.0,22.0,1610612759,SAS,San Antonio,58,12,18,3,1.0,9.0,7.0,19.0
3934,20000227,0,1610612746,LAC,Los Angeles,46,19,26,12,1,1,2.0,21.0,17.0,29.0,1610612761,TOR,Toronto,40,12,11,9,0.0,10.0,12.0,10.0
3935,20000229,0,1610612752,NYK,New York,28,17,2,17,10,8,0.0,11.0,11.0,18.0,1610612741,CHI,Chicago,24,11,3,5,1.0,12.0,10.0,9.0
3936,20000228,0,1610612739,CLE,Cleveland,48,16,6,3,9,6,1.0,19.0,4.0,24.0,1610612765,DET,Detroit,42,4,31,16,1.0,15.0,6.0,15.0
3937,20000224,0,1610612755,PHI,Philadelphia,42,14,27,23,7,8,0.0,20.0,6.0,17.0,1610612766,CHH,Charlotte,26,15,11,0,2.0,17.0,7.0,18.0
3938,20000223,0,1610612738,BOS,Boston,44,13,8,1,2,3,0.0,16.0,5.0,15.0,1610612750,MIN,Minnesota,24,8,11,11,0.0,11.0,11.0,17.0
3939,20000231,0,1610612756,PHX,Phoenix,38,12,12,2,4,5,0.0,17.0,7.0,18.0,1610612758,SAC,Sacramento,52,20,17,21,0.0,18.0,6.0,27.0
3940,20000225,0,1610612753,ORL,Orlando,34,6,13,10,6,4,0.0,18.0,6.0,16.0,1610612751,NJN,New Jersey,34,10,17,9,0.0,20.0,11.0,26.0
3941,20000238,0,1610612755,PHI,Philadelphia,62,16,33,39,2,2,1.0,12.0,10.0,9.0,1610612739,CLE,Cleveland,34,14,6,4,3.0,17.0,10.0,24.0
3942,20000237,0,1610612737,ATL,Atlanta,34,15,18,16,8,6,1.0,15.0,13.0,15.0,1610612749,MIL,Milwaukee,24,11,23,5,0.0,17.0,10.0,22.0
3943,20000234,0,1610612751,NJN,New Jersey,34,8,4,2,1,1,0.0,18.0,7.0,22.0,1610612753,ORL,Orlando,40,18,16,24,0.0,11.0,9.0,12.0
3944,20000240,0,1610612743,DEN,Denver,48,25,20,17,2,0,0.0,13.0,6.0,9.0,1610612760,SEA,Seattle,46,15,19,1,0.0,15.0,8.0,18.0
3945,20000236,0,1610612762,UTA,Utah,26,14,2,6,7,9,0.0,15.0,14.0,12.0,1610612766,CHH,Charlotte,28,9,8,0,2.0,18.0,11.0,19.0
3946,20000233,0,1610612750,MIN,Minnesota,34,15,5,0,0,7,0.0,11.0,7.0,16.0,1610612752,NYK,New York,40,12,6,15,3.0,20.0,3.0,25.0
3947,20000241,0,1610612742,DAL,Dallas,36,16,14,23,1,1,1.0,19.0,7.0,16.0,1610612744,GSW,Golden State,30,8,19,2,0.0,13.0,7.0,21.0
3948,20000239,0,1610612745,HOU,Houston,32,11,2,6,11,5,2.0,20.0,4.0,27.0,1610612757,POR,Portland,30,23,5,18,0.0,11.0,9.0,7.0
3949,20000246,0,1610612747,LAL,Los Angeles,50,22,9,12,2,2,0.0,15.0,16.0,14.0,1610612742,DAL,Dallas,40,12,14,2,1.0,12.0,10.0,20.0
3950,20000244,0,1610612754,IND,Indiana,36,9,9,8,9,8,1.0,22.0,7.0,21.0,1610612749,MIL,Milwaukee,28,18,6,16,1.0,16.0,11.0,17.0
3951,20000248,0,1610612763,VAN,Vancouver,30,12,4,0,0,0,0.0,13.0,7.0,17.0,1610612759,SAS,San Antonio,34,9,16,20,0.0,14.0,3.0,14.0
3952,20000242,0,1610612738,BOS,Boston,30,12,12,19,0,1,0.0,16.0,9.0,16.0,1610612746,LAC,Los Angeles,44,12,10,0,2.0,21.0,9.0,21.0
3953,20000243,0,1610612764,WAS,Washington,40,10,11,4,14,15,1.0,18.0,6.0,24.0,1610612765,DET,Detroit,30,20,11,10,0.0,19.0,11.0,17.0
3954,20000247,0,1610612744,GSW,Golden State,56,19,11,3,5,2,0.0,12.0,10.0,18.0,1610612760,SEA,Seattle,68,14,26,20,1.0,13.0,3.0,13.0
3955,20000249,0,1610612752,NYK,New York,46,9,7,34,1,1,1.0,13.0,5.0,20.0,1610612746,LAC,Los Angeles,40,9,9,2,1.0,23.0,9.0,24.0
3956,20000250,0,1610612755,PHI,Philadelphia,38,13,10,7,4,13,0.0,20.0,16.0,15.0,1610612743,DEN,Denver,40,20,11,11,0.0,13.0,9.0,18.0
3957,20000258,0,1610612747,LAL,Los Angeles,44,17,0,11,11,7,1.0,15.0,15.0,17.0,1610612755,PHI,Philadelphia,40,10,12,5,1.0,13.0,3.0,8.0
3958,20000251,0,1610612738,BOS,Boston,30,12,5,8,14,12,1.0,18.0,10.0,21.0,1610612753,ORL,Orlando,40,14,10,10,1.0,10.0,8.0,10.0
3959,20000252,0,1610612748,MIA,Miami,28,17,2,15,6,4,1.0,15.0,6.0,18.0,1610612737,ATL,Atlanta,32,13,8,7,0.0,15.0,3.0,23.0
3960,20000254,0,1610612751,NJN,New Jersey,24,15,9,2,1,4,1.0,16.0,10.0,20.0,1610612754,IND,Indiana,46,4,23,25,1.0,21.0,9.0,15.0
3961,20000257,0,1610612762,UTA,Utah,56,12,14,18,0,0,0.0,14.0,6.0,16.0,1610612761,TOR,Toronto,32,14,3,0,0.0,14.0,10.0,18.0
3962,20000260,0,1610612763,VAN,Vancouver,36,12,6,10,3,11,2.0,12.0,8.0,15.0,1610612765,DET,Detroit,30,9,10,4,1.0,17.0,7.0,18.0
3963,20000259,0,1610612759,SAS,San Antonio,36,11,10,8,13,9,1.0,23.0,9.0,25.0,1610612758,SAC,Sacramento,30,6,10,6,0.0,13.0,12.0,9.0
3964,20000253,0,1610612766,CHH,Charlotte,22,6,11,0,5,8,2.0,14.0,5.0,18.0,1610612739,CLE,Cleveland,28,22,10,16,1.0,16.0,13.0,11.0
3965,20000256,0,1610612745,HOU,Houston,48,12,8,10,12,9,0.0,14.0,5.0,20.0,1610612742,DAL,Dallas,40,9,10,3,0.0,14.0,8.0,10.0
3966,20000255,0,1610612741,CHI,Chicago,46,13,22,1,2,0,2.0,16.0,13.0,19.0,1610612750,MIN,Minnesota,24,4,18,20,1.0,14.0,9.0,22.0
3967,20000268,0,1610612757,POR,Portland,54,21,13,12,9,7,0.0,10.0,5.0,8.0,1610612761,TOR,Toronto,24,13,0,5,0.0,11.0,12.0,17.0
3968,20000265,0,1610612741,CHI,Chicago,40,16,18,9,12,5,2.0,19.0,8.0,12.0,1610612739,CLE,Cleveland,52,13,11,10,0.0,18.0,13.0,20.0
3969,20000261,0,1610612749,MIL,Milwaukee,34,11,11,24,1,3,1.0,20.0,11.0,17.0,1610612751,NJN,New Jersey,24,6,6,2,2.0,14.0,9.0,24.0
3970,20000267,0,1610612747,LAL,Los Angeles,50,15,8,11,11,9,1.0,21.0,4.0,27.0,1610612744,GSW,Golden State,56,19,24,10,1.0,19.0,16.0,23.0
3971,20000263,0,1610612748,MIA,Miami,34,9,9,26,3,1,0.0,16.0,11.0,15.0,1610612743,DEN,Denver,48,10,21,7,0.0,17.0,8.0,26.0
3972,20000266,0,1610612752,NYK,New York,42,18,6,0,0,2,0.0,6.0,8.0,4.0,1610612742,DAL,Dallas,42,8,13,22,1.0,17.0,3.0,21.0
3973,20000269,0,1610612765,DET,Detroit,32,18,13,13,12,8,1.0,16.0,10.0,14.0,1610612760,SEA,Seattle,48,16,12,5,0.0,14.0,12.0,15.0
3974,20000264,0,1610612766,CHH,Charlotte,22,10,2,0,16,9,0.0,11.0,7.0,15.0,1610612754,IND,Indiana,24,10,5,10,1.0,15.0,9.0,10.0
3975,20000271,0,1610612756,PHX,Phoenix,38,20,6,8,5,4,1.0,11.0,10.0,14.0,1610612749,MIL,Milwaukee,32,21,12,12,0.0,11.0,9.0,9.0
3976,20000274,0,1610612762,UTA,Utah,50,10,10,18,5,7,0.0,13.0,9.0,15.0,1610612763,VAN,Vancouver,30,11,12,5,1.0,25.0,6.0,17.0
3977,20000270,0,1610612753,ORL,Orlando,40,23,13,10,7,9,0.0,13.0,13.0,12.0,1610612743,DEN,Denver,46,16,16,10,1.0,11.0,14.0,17.0
3978,20000273,0,1610612759,SAS,San Antonio,34,15,4,14,5,2,1.0,13.0,9.0,14.0,1610612752,NYK,New York,38,14,12,5,0.0,14.0,8.0,13.0
3979,20000272,0,1610612764,WAS,Washington,40,10,14,0,0,2,0.0,18.0,10.0,23.0,1610612750,MIN,Minnesota,54,16,18,20,0.0,15.0,7.0,14.0
3980,20000275,0,1610612754,IND,Indiana,50,9,20,17,4,4,1.0,14.0,4.0,14.0,1610612738,BOS,Boston,34,8,12,1,0.0,21.0,5.0,29.0
3981,20000279,0,1610612741,CHI,Chicago,38,17,19,2,7,2,0.0,20.0,7.0,24.0,1610612742,DAL,Dallas,62,18,21,32,1.0,14.0,10.0,13.0
3982,20000282,0,1610612745,HOU,Houston,38,10,19,6,6,3,1.0,16.0,8.0,22.0,1610612758,SAC,Sacramento,40,16,15,17,1.0,16.0,8.0,19.0
3983,20000280,0,1610612760,SEA,Seattle,56,14,21,13,2,2,0.0,13.0,10.0,20.0,1610612747,LAL,Los Angeles,40,21,11,1,0.0,8.0,9.0,7.0
3984,20000278,0,1610612766,CHH,Charlotte,34,8,8,0,14,10,1.0,11.0,6.0,14.0,1610612746,LAC,Los Angeles,34,11,14,6,0.0,19.0,13.0,23.0
3985,20000283,0,1610612757,POR,Portland,46,12,18,3,8,11,0.0,15.0,9.0,20.0,1610612755,PHI,Philadelphia,56,9,18,17,0.0,14.0,7.0,9.0
3986,20000281,0,1610612744,GSW,Golden State,38,23,13,4,3,6,0.0,20.0,18.0,25.0,1610612761,TOR,Toronto,46,16,7,19,1.0,22.0,5.0,30.0
3987,20000277,0,1610612748,MIA,Miami,32,6,15,17,1,2,1.0,10.0,6.0,9.0,1610612737,ATL,Atlanta,34,14,6,10,2.0,23.0,11.0,26.0
3988,20000276,0,1610612751,NJN,New Jersey,38,10,8,9,10,4,2.0,13.0,10.0,14.0,1610612756,PHX,Phoenix,32,12,19,3,1.0,13.0,8.0,13.0
3989,20000291,0,1610612765,DET,Detroit,28,18,19,0,0,0,0.0,25.0,20.0,23.0,1610612757,POR,Portland,38,12,10,36,1.0,18.0,7.0,20.0
3990,20000288,0,1610612746,LAC,Los Angeles,40,12,14,2,1,2,0.0,16.0,7.0,13.0,1610612750,MIN,Minnesota,30,13,29,21,0.0,8.0,5.0,11.0
3991,20000292,0,1610612745,HOU,Houston,30,6,10,10,3,6,1.0,10.0,13.0,10.0,1610612760,SEA,Seattle,58,14,11,8,0.0,15.0,6.0,12.0
3992,20000290,0,1610612744,GSW,Golden State,44,28,22,13,15,13,0.0,16.0,8.0,19.0,1610612762,UTA,Utah,56,19,16,11,1.0,16.0,13.0,24.0
3993,20000289,0,1610612759,SAS,San Antonio,28,18,15,33,1,1,0.0,17.0,10.0,18.0,1610612741,CHI,Chicago,42,7,19,2,1.0,14.0,6.0,18.0
3994,20000285,0,1610612739,CLE,Cleveland,36,18,8,10,6,6,1.0,16.0,3.0,11.0,1610612737,ATL,Atlanta,38,15,12,9,1.0,15.0,16.0,19.0
3995,20000284,0,1610612743,DEN,Denver,28,13,0,9,11,3,1.0,9.0,7.0,9.0,1610612752,NYK,New York,36,15,0,9,0.0,12.0,5.0,11.0
3996,20000287,0,1610612764,WAS,Washington,38,11,15,0,0,2,1.0,18.0,14.0,23.0,1610612749,MIL,Milwaukee,32,9,13,25,0.0,13.0,7.0,17.0
3997,20000296,0,1610612756,PHX,Phoenix,26,21,25,21,3,3,2.0,11.0,7.0,18.0,1610612761,TOR,Toronto,24,15,19,3,1.0,13.0,17.0,28.0
3998,20000295,0,1610612751,NJN,New Jersey,34,13,6,1,2,3,1.0,16.0,7.0,13.0,1610612742,DAL,Dallas,24,9,9,31,0.0,16.0,8.0,16.0
3999,20000297,0,1610612765,DET,Detroit,42,8,15,0,0,0,0.0,12.0,9.0,11.0,1610612747,LAL,Los Angeles,60,14,25,26,0.0,12.0,4.0,13.0
4000,20000294,0,1610612743,DEN,Denver,34,9,11,5,7,10,1.0,19.0,5.0,9.0,1610612738,BOS,Boston,36,8,16,14,0.0,17.0,14.0,25.0
4001,20000298,0,1610612748,MIA,Miami,38,18,22,24,6,3,1.0,23.0,11.0,26.0,1610612758,SAC,Sacramento,40,19,8,6,0.0,15.0,8.0,18.0
4002,20000303,0,1610612745,HOU,Houston,30,11,9,11,7,2,0.0,14.0,11.0,6.0,1610612763,VAN,Vancouver,30,5,12,10,1.0,9.0,5.0,11.0
4003,20000300,0,1610612756,PHX,Phoenix,30,7,6,14,4,6,0.0,15.0,9.0,14.0,1610612741,CHI,Chicago,48,11,13,10,0.0,14.0,7.0,11.0
